pairing,mirror_group,mirror_side,game_seed,bot_p1,bot_p2,deck_p1,deck_p2,winner_index,winning_bot,winning_deck,turn_number,actions,status,reason
heuristic_vs_heuristic,110,A,1962422754,heuristic,heuristic,D001,D002,1,heuristic,D002,10,180,finished,
heuristic_vs_heuristic,110,B,1962422754,heuristic,heuristic,D002,D001,1,heuristic,D001,10,159,finished,
heuristic_vs_heuristic,111,A,1869981637,heuristic,heuristic,D001,D002,1,heuristic,D002,6,96,finished,
heuristic_vs_heuristic,111,B,1869981637,heuristic,heuristic,D002,D001,1,heuristic,D001,17,261,finished,
heuristic_vs_heuristic,112,A,1615287318,heuristic,heuristic,D001,D002,0,heuristic,D001,9,146,finished,
heuristic_vs_heuristic,112,B,1615287318,heuristic,heuristic,D002,D001,0,heuristic,D002,10,187,finished,
heuristic_vs_heuristic,113,A,765443640,heuristic,heuristic,D001,D002,1,heuristic,D002,10,183,finished,
heuristic_vs_heuristic,113,B,765443640,heuristic,heuristic,D002,D001,0,heuristic,D002,12,190,finished,
heuristic_vs_heuristic,114,A,1437419187,heuristic,heuristic,D001,D002,1,heuristic,D002,11,168,finished,
heuristic_vs_heuristic,114,B,1437419187,heuristic,heuristic,D002,D001,0,heuristic,D002,7,101,finished,
heuristic_vs_heuristic,115,A,952763836,heuristic,heuristic,D001,D002,0,heuristic,D001,12,227,finished,
heuristic_vs_heuristic,115,B,952763836,heuristic,heuristic,D002,D001,1,heuristic,D001,11,206,finished,
heuristic_vs_heuristic,116,A,130039529,heuristic,heuristic,D001,D002,1,heuristic,D002,11,174,finished,
heuristic_vs_heuristic,116,B,130039529,heuristic,heuristic,D002,D001,0,heuristic,D002,13,200,finished,
heuristic_vs_heuristic,117,A,473920759,heuristic,heuristic,D001,D002,1,heuristic,D002,11,179,finished,
heuristic_vs_heuristic,117,B,473920759,heuristic,heuristic,D002,D001,1,heuristic,D001,12,182,finished,
heuristic_vs_heuristic,118,A,776796692,heuristic,heuristic,D001,D002,1,heuristic,D002,11,187,finished,
heuristic_vs_heuristic,118,B,776796692,heuristic,heuristic,D002,D001,0,heuristic,D002,7,116,finished,
heuristic_vs_heuristic,119,A,1217971780,heuristic,heuristic,D001,D002,1,heuristic,D002,7,103,finished,
heuristic_vs_heuristic,119,B,1217971780,heuristic,heuristic,D002,D001,1,heuristic,D001,11,186,finished,
heuristic_vs_heuristic,120,A,952770598,heuristic,heuristic,D001,D002,0,heuristic,D001,13,207,finished,
heuristic_vs_heuristic,120,B,952770598,heuristic,heuristic,D002,D001,1,heuristic,D001,10,149,finished,
heuristic_vs_heuristic,121,A,658946196,heuristic,heuristic,D001,D002,0,heuristic,D001,10,164,finished,
heuristic_vs_heuristic,121,B,658946196,heuristic,heuristic,D002,D001,1,heuristic,D001,10,195,finished,
heuristic_vs_heuristic,122,A,1123328308,heuristic,heuristic,D001,D002,0,heuristic,D001,14,219,finished,
